Fecha,Precipitacion_mm,Temperatura_C,Humedad_Relativa_%,Velocidad_Viento_m_s,Humedad_Suelo_Superficie_m3_m3,Humedad_Suelo_Raices_m3_m3,Radiacion_Solar_MJ_m2
2012-06-09,5.84,23.34,86.84,0.62,0.4191913604736328,0.41550763448079425,13.99
2012-06-10,2.94,22.86,83.22,1.22,0.439849853515625,0.42056719462076825,19.9
2012-06-11,3.76,22.56,86.88,0.95,0.4312928517659505,0.42069053649902344,15.52
2012-06-12,4.58,22.85,86.74,0.25,0.44288889567057294,0.42315673828125,12.4
2012-06-13,14.4,22.49,86.99,0.18,0.4662322998046875,0.4448998769124349,14.91
2012-06-14,8.21,22.55,87.53,0.09,0.4660053253173828,0.4605369567871094,14.03
2012-06-15,14.45,22.7,85.57,0.21,0.4712473551432292,0.4682362874348958,16.13
2012-06-16,23.59,22.48,85.94,0.61,0.4636739095052083,0.4713446299235026,14.82
2012-06-17,12.46,21.83,87.36,0.28,0.4735005696614583,0.4694283803304036,13.64
2012-06-18,11.85,22.87,76.71,0.02,0.4624430338541667,0.4726848602294922,20.18
2012-06-19,0.35,23.84,78.96,0.47,0.45384979248046875,0.4620215098063151,22.61
2012-06-20,0.76,23.81,82.17,0.26,0.43602244059244794,0.4507745107014974,22.44
2012-06-21,0.72,23.38,81.21,0.21,0.42260487874348956,0.4402351379394531,20.94
2012-06-22,1.89,23.69,77.88,0.26,0.41372044881184894,0.43120765686035156,22.66
2012-06-23,3.46,23.21,79.45,0.4,0.4208666483561198,0.42481040954589844,19.84
2012-06-24,2.36,22.74,85.54,0.44,0.4222342173258464,0.4213263193766276,20.37
2012-06-25,2.88,22.95,79.6,0.11,0.42067845662434894,0.417965571085612,18.64
2012-06-26,2.72,22.68,81.41,0.4,0.4248186747233073,0.4163595835367839,16.84
2012-06-27,0.73,22.73,78.67,0.35,0.41887982686360675,0.41461753845214844,18.63
2012-06-28,2.98,22.96,77.93,0.98,0.40961774190266925,0.41104888916015625,19.9
2012-06-29,1.88,21.68,80.76,1.24,0.4140466054280599,0.4083372751871745,19.92
2012-06-30,6.35,22.01,85.24,0.81,0.42159589131673175,0.4063409169514974,17.78
2012-07-01,7.14,21.96,86.03,0.88,0.4414501190185547,0.41165415445963544,14.98
2012-07-02,0.95,22.44,78.84,1.19,0.4408226013183594,0.42290814717610675,19.89
2012-07-03,4.73,21.86,84.18,1.18,0.42835044860839844,0.4211743672688802,15.34
2012-07-04,11.66,21.48,89.22,1.2,0.46532758076985675,0.43570709228515625,11.31
2012-07-05,4.14,21.89,85.93,0.83,0.45997873942057294,0.44761212666829425,15.4
2012-07-06,5.67,22.48,82.6,0.73,0.4556090037027995,0.4467264811197917,17.44
2012-07-07,4.41,22.09,80.42,1.15,0.4592018127441406,0.44977696736653644,18.15
2012-07-08,4.16,22.25,82.21,1.31,0.4516213734944661,0.4463329315185547,22.48
2012-07-09,4.4,22.97,82.21,0.92,0.4463418324788411,0.4415448506673177,18.53
2012-07-10,0.34,23.69,75.9,0.78,0.4394041697184245,0.4389731089274089,20.0
2012-07-11,1.35,22.45,78.46,1.28,0.42084503173828125,0.4311561584472656,18.2
2012-07-12,11.47,22.2,86.16,1.23,0.453125,0.4327494303385417,16.87
2012-07-13,13.7,22.04,88.46,0.88,0.4682076772054036,0.44989458719889325,13.67
2012-07-14,12.14,22.67,82.52,0.22,0.45734532674153644,0.44890785217285156,15.38
2012-07-15,0.88,23.47,75.18,0.93,0.4524065653483073,0.4525299072265625,21.96
2012-07-16,2.11,22.78,79.62,1.17,0.43673451741536456,0.4439614613850911,20.55
2012-07-17,9.83,23.37,81.21,0.77,0.4396584828694661,0.4409046173095703,16.22
2012-07-18,6.6,21.85,86.79,1.1,0.4558531443277995,0.45372962951660156,13.44
2012-07-19,9.75,22.53,86.2,1.32,0.47243817647298175,0.4596977233886719,15.85
2012-07-20,2.08,22.84,80.16,0.76,0.4604562123616536,0.4608103434244792,18.27
2012-07-21,9.7,22.91,82.42,0.32,0.46492449442545575,0.4562835693359375,18.62
2012-07-22,5.09,23.44,77.37,0.59,0.4634246826171875,0.45919354756673175,18.24
2012-07-23,2.02,23.19,75.18,1.37,0.4529272715250651,0.45491600036621094,19.76
2012-07-24,7.51,22.16,84.85,1.02,0.4508139292399089,0.4485937754313151,15.41
2012-07-25,5.51,23.41,77.32,0.67,0.4683990478515625,0.45892588297526044,19.8
2012-07-26,2.61,23.42,79.11,1.21,0.44878578186035156,0.4524923960367839,20.65
2012-07-27,3.16,22.63,81.34,1.46,0.4439595540364583,0.4459654490152995,19.46
2012-07-28,8.23,22.76,82.99,1.2,0.4587319691975911,0.44624773661295575,20.34
2012-07-29,2.85,22.94,80.87,1.11,0.453396479288737,0.4486217498779297,17.91
2012-07-30,3.72,22.84,77.74,1.24,0.4510211944580078,0.4465618133544922,19.16
2012-07-31,8.96,23.0,79.91,0.54,0.4524682362874349,0.4436664581298828,18.31
2012-08-01,3.63,23.63,78.8,0.16,0.45645713806152344,0.4500865936279297,17.6
2012-08-02,3.01,23.28,78.73,0.24,0.4513072967529297,0.44713401794433594,19.16
2012-08-03,9.49,22.72,84.66,1.0,0.46641095479329425,0.450164794921875,18.04
2012-08-04,2.24,22.57,81.0,1.09,0.45583470662434894,0.4528954823811849,21.79
2012-08-05,1.29,23.51,76.92,0.47,0.4398994445800781,0.44522730509440106,16.4
2012-08-06,9.29,23.16,82.09,0.39,0.45265960693359375,0.44136683146158856,14.62
2012-08-07,9.15,22.66,82.87,0.9,0.4290313720703125,0.44564056396484375,18.81
2012-08-08,8.04,22.93,81.42,0.15,0.4443003336588542,0.4376564025878906,16.9
2012-08-09,3.12,23.4,77.34,0.6,0.4584515889485677,0.4469127655029297,16.02
2012-08-10,6.8,24.2,73.79,0.27,0.45816675821940106,0.44647661844889325,18.6
2012-08-11,4.33,24.06,72.4,0.78,0.45894432067871094,0.4523328145345052,21.3
2012-08-12,2.66,22.31,79.48,1.34,0.44489606221516925,0.44699668884277344,20.48
2012-08-13,11.87,23.29,80.37,0.36,0.4489631652832031,0.44357872009277344,17.88
2012-08-14,22.23,22.44,85.23,0.4,0.46756426493326825,0.4669818878173828,12.42
2012-08-15,6.31,22.65,82.21,0.59,0.47388776143391925,0.4754861195882161,16.95
2012-08-16,0.58,23.49,74.06,0.91,0.45936838785807294,0.4662068684895833,21.46
2012-08-17,1.1,23.21,75.92,1.05,0.4394416809082031,0.4515571594238281,20.31
2012-08-18,2.16,22.67,80.59,0.59,0.4279797871907552,0.43979962666829425,16.39
2012-08-19,11.05,23.36,76.1,0.2,0.43712488810221356,0.43517812093098956,17.72
2012-08-20,4.09,23.38,78.33,0.63,0.44784100850423175,0.45237286885579425,20.09
2012-08-21,8.28,22.2,83.55,1.14,0.46537526448567706,0.4529730478922526,20.32
2012-08-22,18.07,22.82,82.82,0.83,0.4639746348063151,0.45834096272786456,19.3
2012-08-23,15.12,22.16,86.89,0.22,0.43622080485026044,0.4452889760335286,15.21
2012-08-24,25.23,21.6,84.61,0.73,0.4671942392985026,0.45814259847005206,15.87
2012-08-25,3.63,21.71,85.88,0.58,0.4669272104899089,0.46532313028971356,11.73
2012-08-26,6.38,23.46,81.42,0.33,0.4650115966796875,0.4606011708577474,19.9
2012-08-27,1.04,23.4,74.42,0.1,0.4590269724527995,0.45920244852701825,13.69
2012-08-28,5.85,23.96,74.02,0.1,0.45474497477213544,0.45255597432454425,15.8
2012-08-29,1.07,23.78,76.79,0.25,0.4538389841715495,0.45251019795735675,18.78
2012-08-30,0.68,23.85,76.84,0.5,0.43601036071777344,0.4452412923177083,19.94
2012-08-31,2.65,23.0,82.59,0.77,0.42665672302246094,0.43696149190266925,18.13
2012-09-01,1.92,22.88,79.32,0.82,0.4310588836669922,0.4321473439534505,16.97
2012-09-02,7.68,23.24,80.96,0.68,0.4393018086751302,0.42926470438639325,18.25
2012-09-03,13.91,23.41,80.1,0.27,0.4536609649658203,0.4400634765625,16.73
2012-09-04,4.9,23.21,76.97,0.15,0.4222698211669922,0.4512500762939453,19.83
2012-09-05,1.47,23.31,75.61,0.22,0.4131355285644531,0.4367319742838542,20.51
2012-09-06,16.89,23.41,76.05,0.17,0.46884727478027344,0.4500001271565755,18.02
2012-09-07,7.0,24.27,71.65,0.29,0.46996116638183594,0.4637139638264974,22.75
2012-09-08,0.56,24.07,70.47,0.17,0.4543310801188151,0.4606831868489583,21.52
2012-09-09,0.14,24.47,67.3,0.29,0.4327748616536458,0.4497019449869792,20.03
2012-09-10,0.5,23.74,75.48,1.17,0.41742706298828125,0.4388834635416667,21.26
2012-09-11,4.38,22.26,81.41,1.37,0.4224122365315755,0.43028004964192706,18.61
2012-09-12,4.95,22.35,81.91,1.28,0.4358838399251302,0.42741139729817706,16.97
2012-09-13,10.16,22.35,83.3,0.43,0.45006688435872394,0.434573491414388,13.18
2012-09-14,8.95,23.45,79.9,0.23,0.44400978088378906,0.45330174763997394,14.87
2012-09-15,1.12,24.35,73.35,0.13,0.4504547119140625,0.45644060770670575,21.39
2012-09-16,0.21,24.59,69.72,0.63,0.42999267578125,0.44503339131673175,22.36
2012-09-17,1.29,23.91,72.11,0.44,0.4166189829508464,0.4346504211425781,17.58
2012-09-18,1.07,23.15,74.76,0.26,0.41156768798828125,0.42738914489746094,18.4
2012-09-19,2.34,23.55,77.21,0.46,0.4088319142659505,0.4207407633463542,19.1
2012-09-20,1.1,23.61,72.71,0.95,0.4064598083496094,0.41539637247721356,20.95
2012-09-21,2.98,24.21,70.88,0.36,0.3995075225830078,0.4094047546386719,19.0
2012-09-22,6.03,23.62,75.26,0.32,0.4168999989827474,0.4062754313151042,19.72
2012-09-23,4.2,23.86,73.07,0.39,0.44065411885579425,0.4132499694824219,20.05
2012-09-24,6.05,22.93,78.19,0.82,0.44133567810058594,0.4179541269938151,18.53
2012-09-25,6.98,22.1,82.68,0.16,0.4459209442138672,0.4225838979085286,14.11
2012-09-26,9.65,23.05,76.63,0.19,0.4523156483968099,0.4359881083170573,18.43
2012-09-27,6.11,23.02,74.67,0.1,0.45150502522786456,0.4463081359863281,16.16
2012-09-28,6.22,23.61,73.68,0.28,0.4611002604166667,0.4480234781901042,14.02
2012-09-29,2.67,23.75,71.14,0.57,0.45371437072753906,0.44839922587076825,14.64
2012-09-30,3.09,24.29,69.31,0.33,0.4455038706461589,0.4432423909505208,16.93
2012-10-01,3.45,24.3,69.67,0.4,0.45028050740559894,0.4422601064046224,20.88
2012-10-02,2.62,23.47,74.72,0.9,0.4323285420735677,0.4364356994628906,20.37
2012-10-03,1.65,23.66,72.95,1.02,0.4284311930338542,0.4300638834635417,20.23
2012-10-04,3.25,23.02,80.58,1.01,0.4224853515625,0.42438379923502606,16.69
2012-10-05,30.69,21.97,88.88,0.04,0.4430077870686849,0.44885826110839844,11.05
2012-10-06,43.46,21.26,90.68,0.36,0.46739959716796875,0.47580591837565106,7.75
2012-10-07,7.7,21.81,87.76,0.24,0.48045603434244794,0.4801737467447917,11.94
2012-10-08,14.67,22.12,86.33,0.14,0.4553534189860026,0.4709930419921875,13.21
2012-10-09,5.4,22.53,83.81,0.17,0.4613666534423828,0.45637766520182294,14.59
2012-10-10,4.19,22.69,81.34,0.86,0.46515337626139325,0.45611572265625,19.47
2012-10-11,4.87,22.77,82.74,0.86,0.4528738657633464,0.4513702392578125,20.77
2012-10-12,16.3,22.05,87.24,0.16,0.47156651814778644,0.45914777119954425,18.09
2012-10-13,10.21,21.39,88.91,0.23,0.44211705525716144,0.4660835266113281,14.39
2012-10-14,10.44,21.76,88.41,0.32,0.4675865173339844,0.455535888671875,15.65
2012-10-15,13.18,21.39,90.0,0.71,0.4833049774169922,0.4716981252034505,12.77
2012-10-16,14.33,20.99,90.32,0.67,0.461514155069987,0.4765052795410156,9.03
2012-10-17,14.4,21.26,89.81,0.6,0.4584738413492839,0.45966657002766925,16.5
2012-10-18,34.67,21.4,88.56,0.24,0.4740161895751953,0.4591840108235677,13.65
2012-10-19,39.36,21.03,92.71,0.13,0.4619038899739583,0.4634100596110026,10.96
2012-10-20,9.77,21.12,89.0,0.21,0.44418589274088544,0.4421488444010417,13.77
2012-10-21,4.13,21.21,88.02,0.37,0.454376220703125,0.4397767384847005,11.43
2012-10-22,3.32,20.94,88.79,0.71,0.4603048960367839,0.443203608194987,9.41
2012-10-23,9.35,21.3,88.39,0.75,0.47133636474609375,0.4516290028889974,11.06
2012-10-24,6.81,21.07,88.08,1.18,0.46994972229003906,0.4608173370361328,14.0
2012-10-25,4.27,21.12,86.15,0.88,0.4683062235514323,0.4633344014485677,15.12
2012-10-26,2.64,22.2,84.12,0.35,0.4617258707682292,0.4592405954996745,15.32
2012-10-27,6.84,22.34,86.61,0.15,0.45840708414713544,0.45366986592610675,14.58
2012-10-28,8.08,22.28,83.64,0.31,0.4735107421875,0.4611460367838542,16.4
2012-10-29,16.98,21.84,85.84,0.48,0.46919695536295575,0.4683939615885417,14.42
2012-10-30,14.21,21.73,87.7,0.03,0.4800599416097005,0.47434361775716144,13.62
2012-10-31,8.39,22.54,84.47,0.17,0.4785277048746745,0.4780832926432292,17.05
2012-11-01,12.01,21.95,88.19,0.75,0.4550342559814453,0.4684804280598958,16.56
2012-11-02,5.42,22.2,86.63,0.84,0.4635397593180339,0.46228663126627606,17.89
2012-11-03,2.47,22.09,84.87,1.03,0.4651864369710286,0.4637095133463542,17.46
2012-11-04,0.14,21.57,82.99,1.24,0.4467690785725911,0.4562085469563802,19.6
2012-11-05,0.92,22.11,84.45,1.07,0.4316476186116536,0.4462178548177083,19.02
2012-11-06,0.79,22.49,83.9,0.58,0.423031489054362,0.4379202524820964,18.12
2012-11-07,0.97,22.55,81.97,0.34,0.4155082702636719,0.4309221903483073,16.94
2012-11-08,0.45,22.57,81.16,0.67,0.40929222106933594,0.4247474670410156,20.57
2012-11-09,0.22,21.65,76.35,1.32,0.3975626627604167,0.41782251993815106,21.07
2012-11-10,5.56,21.75,83.5,1.34,0.39664459228515625,0.411166508992513,18.5
2012-11-11,3.91,21.51,83.24,1.34,0.430694580078125,0.4112904866536458,19.43
2012-11-12,9.71,21.35,88.62,0.85,0.4527575174967448,0.4197896321614583,13.02
2012-11-13,4.83,22.11,85.7,0.28,0.4494069417317708,0.4331544240315755,18.47
2012-11-14,6.91,21.91,87.06,0.35,0.4586569468180339,0.43961524963378906,16.08
2012-11-15,8.1,21.62,89.3,0.45,0.4686851501464844,0.45066388448079425,12.51
2012-11-16,24.13,21.29,91.57,0.21,0.4759407043457031,0.4710572560628255,10.33
2012-11-17,20.06,21.7,88.12,0.2,0.47039349873860675,0.47453880310058594,13.29
2012-11-18,15.17,21.65,88.56,0.09,0.4592151641845703,0.47418848673502606,11.29
2012-11-19,3.99,22.02,86.79,0.43,0.464962641398112,0.46513621012369794,18.84
2012-11-20,1.01,22.33,82.27,0.75,0.447357177734375,0.45733896891276044,21.11
2012-11-21,1.6,22.14,86.27,0.71,0.43724822998046875,0.4481271107991536,17.38
2012-11-22,9.66,21.99,88.01,0.12,0.453671137491862,0.44409815470377606,15.99
2012-11-23,5.34,21.88,88.64,0.13,0.4694989522298177,0.4582023620605469,13.94
2012-11-24,3.71,22.27,88.05,0.93,0.46532249450683594,0.46205711364746094,17.41
2012-11-25,2.42,21.54,86.75,1.38,0.4575653076171875,0.459930419921875,17.11
2012-11-26,3.56,22.04,83.36,1.39,0.46001116434733075,0.45765431722005206,16.79
2012-11-27,1.94,21.91,81.44,1.53,0.45313390096028644,0.45455296834309894,17.92
2012-11-28,0.34,21.42,81.95,1.48,0.4344107309977214,0.44781239827473956,19.34
2012-11-29,1.53,21.01,83.76,1.39,0.4240709940592448,0.4394957224527995,18.23
2012-11-30,2.66,21.4,84.25,1.22,0.4291070302327474,0.43396886189778644,17.28
2012-12-01,3.96,21.53,85.21,0.9,0.4349664052327474,0.43111419677734375,17.91
2012-12-02,19.27,21.18,84.49,0.76,0.4686482747395833,0.4642041524251302,18.51
2012-12-03,25.55,21.07,79.8,0.52,0.4749437967936198,0.4775091807047526,18.13
2012-12-04,0.33,21.55,77.16,0.94,0.45726458231608075,0.4694093068440755,21.18
2012-12-05,3.18,21.58,83.01,0.38,0.4503955841064453,0.4588737487792969,17.59
2012-12-06,2.53,21.66,85.6,0.12,0.45316505432128906,0.45444361368815106,16.23
2012-12-07,2.01,22.04,84.23,0.14,0.4450696309407552,0.45014063517252606,16.54
2012-12-08,3.43,22.45,85.91,0.79,0.4480457305908203,0.44635963439941406,17.04
2012-12-09,3.2,22.08,86.29,1.16,0.44641749064127606,0.4442494710286458,16.19
2012-12-10,1.52,21.78,83.96,1.39,0.44639333089192706,0.44330088297526044,17.46
2012-12-11,1.68,21.77,83.29,1.66,0.438442866007487,0.43988800048828125,18.53
2012-12-12,1.58,21.25,83.77,1.55,0.42914581298828125,0.4351418813069661,16.02
2012-12-13,8.55,21.04,88.91,1.47,0.44968096415201825,0.4345588684082031,13.33
2012-12-14,5.38,21.24,88.83,1.04,0.4619649251302083,0.44605064392089844,15.44
2012-12-15,6.81,21.37,84.6,0.63,0.4659156799316406,0.4521217346191406,18.92
2012-12-16,1.66,20.87,81.39,0.92,0.4571431477864583,0.45530064900716144,20.71
2012-12-17,1.26,20.74,83.01,1.27,0.4433606465657552,0.4495919545491536,19.08
2012-12-18,1.74,20.77,82.94,1.01,0.4334526062011719,0.4430440266927083,17.88
2012-12-19,8.0,21.54,85.43,1.17,0.4560222625732422,0.44272422790527344,16.75
2012-12-20,10.71,20.7,89.96,1.43,0.45844777425130206,0.4524517059326172,12.03
2012-12-21,3.62,20.75,87.12,1.25,0.4237174987792969,0.4475250244140625,13.17
2012-12-22,10.13,20.91,89.29,1.02,0.4658730824788411,0.4491233825683594,10.95
2012-12-23,19.23,20.65,93.02,1.27,0.4635486602783203,0.4665648142496745,11.26
2012-12-24,8.9,21.05,91.03,0.96,0.4797445933024089,0.47159385681152344,11.24
2012-12-25,2.17,22.35,85.98,0.59,0.4706433614095052,0.4743264516194661,13.73
2012-12-26,0.39,22.57,82.07,1.02,0.4547386169433594,0.4657300313313802,18.08
2012-12-27,1.95,22.01,83.82,1.22,0.441989262898763,0.45466868082682294,14.13
2012-12-28,0.29,21.34,75.79,1.46,0.4394995371500651,0.4473673502604167,18.38
2012-12-29,1.34,20.94,82.74,1.46,0.4241294860839844,0.4388141632080078,19.56
2012-12-30,0.31,21.1,80.39,1.55,0.41790135701497394,0.431552251180013,18.29
2012-12-31,1.56,20.27,82.26,1.76,0.40737469991048175,0.4245077768961589,16.73
2013-01-01,1.53,20.52,82.84,1.68,0.4117196400960286,0.4194571177164714,18.39
2013-01-02,0.4,20.84,79.05,1.21,0.3992760976155599,0.41438865661621094,19.45
2013-01-03,0.81,21.06,82.81,1.38,0.39104779561360675,0.40887896219889325,18.67
2013-01-04,0.26,20.67,80.24,1.58,0.3804155985514323,0.40362103780110675,18.83
2013-01-05,0.18,20.5,78.92,1.64,0.3689740498860677,0.3979930877685547,19.22
2013-01-06,0.11,20.77,73.96,1.57,0.35710779825846356,0.3921496073404948,20.32
2013-01-07,0.39,21.08,78.96,1.63,0.34576861063639325,0.38611920674641925,21.05
2013-01-08,0.56,21.5,74.95,1.75,0.338382085164388,0.3804556528727214,21.35
2013-01-09,0.23,21.31,77.12,1.82,0.3277384440104167,0.3749135335286458,19.72
2013-01-10,0.33,20.64,74.49,1.88,0.3189385732014974,0.3698202768961589,19.82
2013-01-11,0.31,19.92,75.62,2.0,0.30949656168619794,0.3647651672363281,21.15
2013-01-12,3.05,20.01,82.16,1.76,0.3083413441975911,0.3602593739827474,19.52
2013-01-13,4.63,20.55,82.97,1.48,0.35271326700846356,0.35785484313964844,19.67
2013-01-14,3.84,20.54,83.58,1.51,0.36687342325846356,0.3567797342936198,18.32
2013-01-15,2.83,20.07,80.57,1.46,0.3820813496907552,0.35684776306152344,20.54
2013-01-16,6.57,20.33,81.47,1.4,0.39139556884765625,0.35753631591796875,18.18
2013-01-17,2.88,20.52,80.7,1.13,0.411410649617513,0.3637682596842448,17.82
2013-01-18,3.88,20.8,81.25,1.14,0.3994916280110677,0.36742401123046875,17.78
2013-01-19,7.82,20.24,87.87,1.74,0.4341163635253906,0.3775259653727214,12.09
2013-01-20,4.29,20.68,82.02,1.54,0.43372472127278644,0.3919963836669922,17.13
2013-01-21,3.99,20.59,83.48,1.45,0.4242261250813802,0.3966318766276042,16.57
2013-01-22,2.84,20.7,86.44,1.53,0.4251416524251302,0.39940770467122394,15.26
2013-01-23,4.53,20.05,89.4,1.56,0.4230143229166667,0.40158843994140625,9.88
2013-01-24,6.39,21.42,84.64,1.27,0.4447479248046875,0.41021283467610675,15.92
2013-01-25,1.93,21.1,79.5,1.42,0.43349774678548175,0.4156684875488281,18.06
2013-01-26,3.27,20.86,82.69,1.78,0.4328327178955078,0.41528574625651044,17.72
2013-01-27,5.51,20.63,84.21,1.67,0.42995643615722656,0.4144598642985026,17.58
2013-01-28,4.7,20.83,84.22,1.85,0.4403839111328125,0.41876792907714844,15.93
2013-01-29,10.51,20.73,86.46,1.96,0.45962778727213544,0.43041038513183594,14.67
2013-01-30,3.43,20.95,82.82,1.58,0.4499225616455078,0.43513743082682294,20.45
2013-01-31,4.22,21.46,82.53,1.67,0.44768015543619794,0.43244489034016925,20.11
2013-02-01,6.04,20.44,82.32,2.09,0.4457823435465495,0.4308897654215495,18.28
2013-02-02,3.6,20.14,81.77,1.77,0.4465618133544922,0.43183644612630206,16.5
2013-02-03,4.98,20.95,80.41,1.2,0.4400952657063802,0.4294567108154297,18.21
2013-02-04,6.85,21.43,83.68,1.56,0.4508705139160156,0.4325249989827474,15.86
2013-02-05,6.58,20.82,84.97,1.72,0.45595550537109375,0.43846702575683594,15.26
2013-02-06,2.18,21.13,80.32,1.31,0.4482949574788411,0.4385846455891927,19.34
2013-02-07,3.69,21.2,80.96,1.37,0.4408976236979167,0.4329516092936198,18.18
2013-02-08,10.28,21.22,88.72,1.27,0.45429420471191406,0.4338722229003906,15.01
2013-02-09,8.29,21.0,83.19,1.69,0.4685535430908203,0.45069313049316406,16.83
2013-02-10,4.54,20.51,78.57,1.82,0.4580434163411458,0.4484100341796875,17.62
2013-02-11,7.25,20.1,82.64,1.88,0.4546038309733073,0.4437796274820964,19.08
2013-02-12,3.56,20.8,74.24,1.95,0.45706748962402344,0.44799232482910156,23.43
2013-02-13,1.47,19.67,76.14,1.54,0.4309132893880208,0.4382464090983073,22.54
2013-02-14,1.26,21.27,72.07,0.78,0.4198017120361328,0.4294579823811849,21.4
2013-02-15,1.91,21.94,74.71,0.68,0.4156983693440755,0.422604242960612,18.91
2013-02-16,2.42,22.81,78.09,0.85,0.4168516794840495,0.4178733825683594,20.27
2013-02-17,6.94,21.96,81.41,1.31,0.4338359832763672,0.4169273376464844,16.92
2013-02-18,1.48,20.45,78.8,1.91,0.4319947560628255,0.4204883575439453,17.24
2013-02-19,11.81,21.15,83.82,1.87,0.4468059539794922,0.4233074188232422,16.52
2013-02-20,2.08,21.49,78.83,1.79,0.4498310089111328,0.4379571278889974,19.87
2013-02-21,1.95,20.91,81.64,1.65,0.42632293701171875,0.42998504638671875,19.59
2013-02-22,3.19,21.77,78.92,1.57,0.4329242706298828,0.42545318603515625,22.09
2013-02-23,1.76,21.62,81.23,1.68,0.41863123575846356,0.4204521179199219,19.57
2013-02-24,1.72,21.73,80.2,1.24,0.4097614288330078,0.41497357686360675,21.33
2013-02-25,1.41,22.91,76.07,1.24,0.40592193603515625,0.4096209208170573,23.11
2013-02-26,1.02,23.18,75.36,0.97,0.39171282450358075,0.40355173746744794,19.06
2013-02-27,2.06,22.91,79.12,1.24,0.3912576039632161,0.3981774648030599,21.97
2013-02-28,1.17,23.37,77.36,1.03,0.3803863525390625,0.3925940195719401,21.09
2013-03-01,4.97,23.83,78.95,0.48,0.39824485778808594,0.38855743408203125,17.64
